"chr","coord","gene_name","refseqID","rel_location","utr5_st","utr5_end","cds_st","cds_end","utr3_st","utr3_end","utr5_size","cds_size","utr3_size"
"chr11",62595320,"MTA2","ENST00000278823.7",1.71101145989038,1841,1427,1426,-580,-581,-1241,414,2006,660
"chr11",62595322,"MTA2","ENST00000278823.7",1.71001494768311,1839,1425,1424,-582,-583,-1243,414,2006,660
"chr11",62595326,"MTA2","ENST00000278823.7",1.70802192326856,1835,1421,1420,-586,-587,-1247,414,2006,660
"chr11",62595339,"MTA2","ENST00000278823.7",1.70154459392128,1822,1408,1407,-599,-600,-1260,414,2006,660
"chr11",62595370,"MTA2","ENST00000278823.7",1.68609865470852,1791,1377,1376,-630,-631,-1291,414,2006,660
"chr11",62595377,"MTA2","ENST00000278823.7",1.68261086198306,1784,1370,1369,-637,-638,-1298,414,2006,660
"chr11",62595396,"MTA2","ENST00000278823.7",1.67314399601395,1765,1351,1350,-656,-657,-1317,414,2006,660
"chr11",62595401,"MTA2","ENST00000278823.7",1.67065271549576,1760,1346,1345,-661,-662,-1322,414,2006,660
"chr11",62595402,"MTA2","ENST00000278823.7",1.67015445939213,1759,1345,1344,-662,-663,-1323,414,2006,660
"chr11",62595414,"MTA2","ENST00000278823.7",1.66417538614848,1747,1333,1332,-674,-675,-1335,414,2006,660
"chr11",62595420,"MTA2","ENST00000278823.7",1.66118584952666,1741,1327,1326,-680,-681,-1341,414,2006,660
"chr11",62595423,"MTA2","ENST00000278823.7",1.65969108121574,1738,1324,1323,-683,-684,-1344,414,2006,660
"chr11",62595465,"MTA2","ENST00000278823.7",1.63876432486298,1696,1282,1281,-725,-726,-1386,414,2006,660
"chr11",62595473,"MTA2","ENST00000278823.7",1.63477827603388,1688,1274,1273,-733,-734,-1394,414,2006,660
"chr11",62595487,"MTA2","ENST00000278823.7",1.62780269058296,1674,1260,1259,-747,-748,-1408,414,2006,660
"chr11",62595754,"MTA2","ENST00000278823.7",1.62381664175386,1666,1252,1251,-755,-756,-1416,414,2006,660
"chr11",62595764,"MTA2","ENST00000278823.7",1.61883408071749,1656,1242,1241,-765,-766,-1426,414,2006,660
"chr11",62595766,"MTA2","ENST00000278823.7",1.61783756851021,1654,1240,1239,-767,-768,-1428,414,2006,660
"chr11",62595785,"MTA2","ENST00000278823.7",1.60837070254111,1635,1221,1220,-786,-787,-1447,414,2006,660
"chr11",62595804,"MTA2","ENST00000278823.7",1.598903836572,1616,1202,1201,-805,-806,-1466,414,2006,660
"chr11",62595846,"MTA2","ENST00000278823.7",1.57797708021923,1574,1160,1159,-847,-848,-1508,414,2006,660
"chr11",62595857,"MTA2","ENST00000278823.7",1.57249626307922,1563,1149,1148,-858,-859,-1519,414,2006,660
"chr11",62595885,"MTA2","ENST00000278823.7",1.55854509217738,1535,1121,1120,-886,-887,-1547,414,2006,660
"chr11",62595887,"MTA2","ENST00000278823.7",1.5575485799701,1533,1119,1118,-888,-889,-1549,414,2006,660
"chr11",62596012,"MTA2","ENST00000278823.7",1.55406078724464,1526,1112,1111,-895,-896,-1556,414,2006,660
"chr11",62596021,"MTA2","ENST00000278823.7",1.54957648231191,1517,1103,1102,-904,-905,-1565,414,2006,660
"chr11",62596044,"MTA2","ENST00000278823.7",1.53811659192825,1494,1080,1079,-927,-928,-1588,414,2006,660
"chr11",62596068,"MTA2","ENST00000278823.7",1.52615844544096,1470,1056,1055,-951,-952,-1612,414,2006,660
"chr11",62596087,"MTA2","ENST00000278823.7",1.51669157947185,1451,1037,1036,-970,-971,-1631,414,2006,660
"chr11",62596279,"MTA2","ENST00000278823.7",1.50622820129547,1430,1016,1015,-991,-992,-1652,414,2006,660
"chr11",62596283,"MTA2","ENST00000278823.7",1.50423517688092,1426,1012,1011,-995,-996,-1656,414,2006,660
"chr11",62596291,"MTA2","ENST00000278823.7",1.50024912805182,1418,1004,1003,-1003,-1004,-1664,414,2006,660
"chr11",62596297,"MTA2","ENST00000278823.7",1.49725959143,1412,998,997,-1009,-1010,-1670,414,2006,660
"chr11",62596310,"MTA2","ENST00000278823.7",1.49078226208271,1399,985,984,-1022,-1023,-1683,414,2006,660
"chr11",62596314,"MTA2","ENST00000278823.7",1.48878923766816,1395,981,980,-1026,-1027,-1687,414,2006,660
"chr11",62596459,"MTA2","ENST00000278823.7",1.47633283507723,1370,956,955,-1051,-1052,-1712,414,2006,660
"chr11",62596476,"MTA2","ENST00000278823.7",1.4678624813154,1353,939,938,-1068,-1069,-1729,414,2006,660
"chr11",62596478,"MTA2","ENST00000278823.7",1.46686596910812,1351,937,936,-1070,-1071,-1731,414,2006,660
"chr11",62596501,"MTA2","ENST00000278823.7",1.45540607872446,1328,914,913,-1093,-1094,-1754,414,2006,660
"chr11",62596506,"MTA2","ENST00000278823.7",1.45291479820628,1323,909,908,-1098,-1099,-1759,414,2006,660
"chr11",62596511,"MTA2","ENST00000278823.7",1.45042351768809,1318,904,903,-1103,-1104,-1764,414,2006,660
"chr11",62596518,"MTA2","ENST00000278823.7",1.44693572496263,1311,897,896,-1110,-1111,-1771,414,2006,660
"chr11",62596522,"MTA2","ENST00000278823.7",1.44494270054808,1307,893,892,-1114,-1115,-1775,414,2006,660
"chr11",62596679,"MTA2","ENST00000278823.7",1.41853512705531,1254,840,839,-1167,-1168,-1828,414,2006,660
"chr11",62596689,"MTA2","ENST00000278823.7",1.41355256601893,1244,830,829,-1177,-1178,-1838,414,2006,660
"chr11",62596712,"MTA2","ENST00000278823.7",1.40209267563528,1221,807,806,-1200,-1201,-1861,414,2006,660
"chr11",62596731,"MTA2","ENST00000278823.7",1.39262580966617,1202,788,787,-1219,-1220,-1880,414,2006,660
"chr11",62596755,"MTA2","ENST00000278823.7",1.38066766317887,1178,764,763,-1243,-1244,-1904,414,2006,660
"chr11",62596760,"MTA2","ENST00000278823.7",1.37817638266069,1173,759,758,-1248,-1249,-1909,414,2006,660
"chr11",62596774,"MTA2","ENST00000278823.7",1.37120079720977,1159,745,744,-1262,-1263,-1923,414,2006,660
"chr11",62596803,"MTA2","ENST00000278823.7",1.35675137020429,1130,716,715,-1291,-1292,-1952,414,2006,660
"chr11",62596821,"MTA2","ENST00000278823.7",1.34778276033881,1112,698,697,-1309,-1310,-1970,414,2006,660
"chr11",62597343,"MTA2","ENST00000278823.7",1.33183856502242,1080,666,665,-1341,-1342,-2002,414,2006,660
"chr11",62597388,"MTA2","ENST00000278823.7",1.30941704035874,1035,621,620,-1386,-1387,-2047,414,2006,660
"chr11",62597396,"MTA2","ENST00000278823.7",1.30543099152965,1027,613,612,-1394,-1395,-2055,414,2006,660
"chr11",62597397,"MTA2","ENST00000278823.7",1.30493273542601,1026,612,611,-1395,-1396,-2056,414,2006,660
"chr11",62597637,"MTA2","ENST00000278823.7",1.28201295465869,980,566,565,-1441,-1442,-2102,414,2006,660
"chr11",62597645,"MTA2","ENST00000278823.7",1.2780269058296,972,558,557,-1449,-1450,-2110,414,2006,660
"chr11",62598040,"MTA2","ENST00000278823.7",1.23617339312407,888,474,473,-1533,-1534,-2194,414,2006,660
"chr11",62598357,"MTA2","ENST00000278823.7",1.17040358744395,756,342,341,-1665,-1666,-2326,414,2006,660
"chr11",62598361,"MTA2","ENST00000278823.7",1.1684105630294,752,338,337,-1669,-1670,-2330,414,2006,660
"chr11",62598539,"MTA2","ENST00000278823.7",1.14499252615845,705,291,290,-1716,-1717,-2377,414,2006,660
"chr11",62598594,"MTA2","ENST00000278823.7",1.1175884404584,650,236,235,-1771,-1772,-2432,414,2006,660
"chr11",62598597,"MTA2","ENST00000278823.7",1.11609367214748,647,233,232,-1774,-1775,-2435,414,2006,660
"chr11",62598615,"MTA2","ENST00000278823.7",1.10712506228201,629,215,214,-1792,-1793,-2453,414,2006,660
"chr11",62598620,"MTA2","ENST00000278823.7",1.10463378176383,624,210,209,-1797,-1798,-2458,414,2006,660
"chr11",64270213,"BAD","ENST00000309032.8",1.99211045364892,545,503,502,-4,-5,-383,42,506,378
"chr11",64270235,"BAD","ENST00000309032.8",1.94871794871795,523,481,480,-26,-27,-405,42,506,378
"chr11",64270243,"BAD","ENST00000309032.8",1.93293885601578,515,473,472,-34,-35,-413,42,506,378
"chr11",64270244,"BAD","ENST00000309032.8",1.93096646942801,514,472,471,-35,-36,-414,42,506,378
"chr11",64270247,"BAD","ENST00000309032.8",1.92504930966469,511,469,468,-38,-39,-417,42,506,378
"chr11",64270261,"BAD","ENST00000309032.8",1.8974358974359,497,455,454,-52,-53,-431,42,506,378
"chr11",64270280,"BAD","ENST00000309032.8",1.85996055226824,478,436,435,-71,-72,-450,42,506,378
"chr11",64270288,"BAD","ENST00000309032.8",1.84418145956607,470,428,427,-79,-80,-458,42,506,378
"chr11",64270297,"BAD","ENST00000309032.8",1.82642998027613,461,419,418,-88,-89,-467,42,506,378
"chr11",64270305,"BAD","ENST00000309032.8",1.81065088757396,453,411,410,-96,-97,-475,42,506,378
"chr11",64270318,"BAD","ENST00000309032.8",1.78500986193294,440,398,397,-109,-110,-488,42,506,378
"chr11",64270319,"BAD","ENST00000309032.8",1.78303747534517,439,397,396,-110,-111,-489,42,506,378
"chr11",102790438,"MMP1","ENST00000315274.7",1.98156028368794,1451,1384,1383,-26,-27,-519,67,1409,492
"chr11",102790449,"MMP1","ENST00000315274.7",1.97375886524823,1440,1373,1372,-37,-38,-530,67,1409,492
"chr11",102790514,"MMP1","ENST00000315274.7",1.92765957446809,1375,1308,1307,-102,-103,-595,67,1409,492
"chr11",102790719,"MMP1","ENST00000315274.7",1.91063829787234,1351,1284,1283,-126,-127,-619,67,1409,492
"chr11",102790730,"MMP1","ENST00000315274.7",1.90283687943262,1340,1273,1272,-137,-138,-630,67,1409,492
"chr11",102790784,"MMP1","ENST00000315274.7",1.8645390070922,1286,1219,1218,-191,-192,-684,67,1409,492
"chr11",102791435,"MMP1","ENST00000315274.7",1.77588652482269,1161,1094,1093,-316,-317,-809,67,1409,492
"chr11",102791458,"MMP1","ENST00000315274.7",1.75957446808511,1138,1071,1070,-339,-340,-832,67,1409,492
"chr11",102791468,"MMP1","ENST00000315274.7",1.75248226950355,1128,1061,1060,-349,-350,-842,67,1409,492
"chr11",102791474,"MMP1","ENST00000315274.7",1.74822695035461,1122,1055,1054,-355,-356,-848,67,1409,492
"chr11",102791490,"MMP1","ENST00000315274.7",1.73687943262411,1106,1039,1038,-371,-372,-864,67,1409,492
"chr11",102792629,"MMP1","ENST00000315274.7",1.71560283687943,1076,1009,1008,-401,-402,-894,67,1409,492
"chr11",102795175,"MMP1","ENST00000315274.7",1.63687943262411,965,898,897,-512,-513,-1005,67,1409,492
"chr11",102795232,"MMP1","ENST00000315274.7",1.59645390070922,908,841,840,-569,-570,-1062,67,1409,492
"chr11",102795235,"MMP1","ENST00000315274.7",1.59432624113475,905,838,837,-572,-573,-1065,67,1409,492
"chr11",102795257,"MMP1","ENST00000315274.7",1.57872340425532,883,816,815,-594,-595,-1087,67,1409,492
"chr11",102795270,"MMP1","ENST00000315274.7",1.56950354609929,870,803,802,-607,-608,-1100,67,1409,492
"chr11",102795463,"MMP1","ENST00000315274.7",1.54609929078014,837,770,769,-640,-641,-1133,67,1409,492
"chr11",102795493,"MMP1","ENST00000315274.7",1.52482269503546,807,740,739,-670,-671,-1163,67,1409,492
"chr11",102795545,"MMP1","ENST00000315274.7",1.48794326241135,755,688,687,-722,-723,-1215,67,1409,492
"chr11",102795597,"MMP1","ENST00000315274.7",1.45106382978723,703,636,635,-774,-775,-1267,67,1409,492
"chr11",102796667,"MMP1","ENST00000315274.7",1.44113475177305,689,622,621,-788,-789,-1281,67,1409,492
"chr11",102796708,"MMP1","ENST00000315274.7",1.41205673758865,648,581,580,-829,-830,-1322,67,1409,492
"chr11",102796713,"MMP1","ENST00000315274.7",1.40851063829787,643,576,575,-834,-835,-1327,67,1409,492
"chr11",102796722,"MMP1","ENST00000315274.7",1.40212765957447,634,567,566,-843,-844,-1336,67,1409,492
"chr11",102796728,"MMP1","ENST00000315274.7",1.39787234042553,628,561,560,-849,-850,-1342,67,1409,492
"chr11",102796765,"MMP1","ENST00000315274.7",1.37163120567376,591,524,523,-886,-887,-1379,67,1409,492
"chr11",102797042,"MMP1","ENST00000315274.7",1.33404255319149,538,471,470,-939,-940,-1432,67,1409,492
"chr11",102797065,"MMP1","ENST00000315274.7",1.3177304964539,515,448,447,-962,-963,-1455,67,1409,492
"chr11",102797097,"MMP1","ENST00000315274.7",1.29503546099291,483,416,415,-994,-995,-1487,67,1409,492
"chr11",102797129,"MMP1","ENST00000315274.7",1.27234042553191,451,384,383,-1026,-1027,-1519,67,1409,492
"chr11",102797135,"MMP1","ENST00000315274.7",1.26808510638298,445,378,377,-1032,-1033,-1525,67,1409,492
"chr11",102797335,"MMP1","ENST00000315274.7",1.19219858156028,338,271,270,-1139,-1140,-1632,67,1409,492
"chr11",102797340,"MMP1","ENST00000315274.7",1.1886524822695,333,266,265,-1144,-1145,-1637,67,1409,492
"chr11",102797369,"MMP1","ENST00000315274.7",1.16808510638298,304,237,236,-1173,-1174,-1666,67,1409,492
"chr11",102797403,"MMP1","ENST00000315274.7",1.14397163120567,270,203,202,-1207,-1208,-1700,67,1409,492
"chr11",102797429,"MMP1","ENST00000315274.7",1.12553191489362,244,177,176,-1233,-1234,-1726,67,1409,492
"chr11",102797457,"MMP1","ENST00000315274.7",1.10567375886525,216,149,148,-1261,-1262,-1754,67,1409,492
"chr11",119092150,"HMBS","ENST00000392841.1",1.56714975845411,696,587,586,-448,-449,-714,109,1034,265
"chr11",119092162,"HMBS","ENST00000392841.1",1.57874396135266,708,599,598,-436,-437,-702,109,1034,265
"chr11",119092468,"HMBS","ENST00000392841.1",1.64251207729469,774,665,664,-370,-371,-636,109,1034,265
"chr11",119092770,"HMBS","ENST00000392841.1",1.70821256038647,842,733,732,-302,-303,-568,109,1034,265
"chr11",119092778,"HMBS","ENST00000392841.1",1.71594202898551,850,741,740,-294,-295,-560,109,1034,265
"chr11",119092793,"HMBS","ENST00000392841.1",1.7304347826087,865,756,755,-279,-280,-545,109,1034,265
"chr11",119092947,"HMBS","ENST00000392841.1",1.76038647342995,896,787,786,-248,-249,-514,109,1034,265
"chr11",119092973,"HMBS","ENST00000392841.1",1.78550724637681,922,813,812,-222,-223,-488,109,1034,265
"chr11",119092982,"HMBS","ENST00000392841.1",1.79420289855072,931,822,821,-213,-214,-479,109,1034,265
"chr11",119092984,"HMBS","ENST00000392841.1",1.79613526570048,933,824,823,-211,-212,-477,109,1034,265
"chr11",119092985,"HMBS","ENST00000392841.1",1.79710144927536,934,825,824,-210,-211,-476,109,1034,265
"chr11",119092996,"HMBS","ENST00000392841.1",1.80772946859903,945,836,835,-199,-200,-465,109,1034,265
"chr11",119093001,"HMBS","ENST00000392841.1",1.81256038647343,950,841,840,-194,-195,-460,109,1034,265
"chr11",119093138,"HMBS","ENST00000392841.1",1.85990338164251,999,890,889,-145,-146,-411,109,1034,265
"chr11",119093145,"HMBS","ENST00000392841.1",1.86666666666667,1006,897,896,-138,-139,-404,109,1034,265
"chr11",119093161,"HMBS","ENST00000392841.1",1.88212560386473,1022,913,912,-122,-123,-388,109,1034,265
"chr11",119093169,"HMBS","ENST00000392841.1",1.88985507246377,1030,921,920,-114,-115,-380,109,1034,265
"chr11",119093180,"HMBS","ENST00000392841.1",1.90048309178744,1041,932,931,-103,-104,-369,109,1034,265
"chr11",119093192,"HMBS","ENST00000392841.1",1.91207729468599,1053,944,943,-91,-92,-357,109,1034,265
"chr11",119093206,"HMBS","ENST00000392841.1",1.9256038647343,1067,958,957,-77,-78,-343,109,1034,265
"chr11",119093215,"HMBS","ENST00000392841.1",1.93429951690821,1076,967,966,-68,-69,-334,109,1034,265
"chr11",119093230,"HMBS","ENST00000392841.1",1.9487922705314,1091,982,981,-53,-54,-319,109,1034,265
"chr11",119093239,"HMBS","ENST00000392841.1",1.95748792270531,1100,991,990,-44,-45,-310,109,1034,265
"chr11",119093259,"HMBS","ENST00000392841.1",1.9768115942029,1120,1011,1010,-24,-25,-290,109,1034,265
"chr11",119093261,"HMBS","ENST00000392841.1",1.97874396135266,1122,1013,1012,-22,-23,-288,109,1034,265
"chr11",119093264,"HMBS","ENST00000392841.1",1.98164251207729,1125,1016,1015,-19,-20,-285,109,1034,265
"chr11",119309887,"MCAM","ENST00000264036.6",1.99948480164863,1968,1940,1939,-1,-2,-1358,28,1940,1356
"chr11",119309905,"MCAM","ENST00000264036.6",1.99021123132406,1950,1922,1921,-19,-20,-1376,28,1940,1356
"chr11",119310350,"MCAM","ENST00000264036.6",1.98402885110768,1938,1910,1909,-31,-32,-1388,28,1940,1356
"chr11",119310368,"MCAM","ENST00000264036.6",1.9747552807831,1920,1892,1891,-49,-50,-1406,28,1940,1356
"chr11",119310378,"MCAM","ENST00000264036.6",1.96960329726945,1910,1882,1881,-59,-60,-1416,28,1940,1356
"chr11",119310381,"MCAM","ENST00000264036.6",1.96805770221535,1907,1879,1878,-62,-63,-1419,28,1940,1356
"chr11",119310386,"MCAM","ENST00000264036.6",1.96548171045853,1902,1874,1873,-67,-68,-1424,28,1940,1356
"chr11",119310404,"MCAM","ENST00000264036.6",1.95620814013395,1884,1856,1855,-85,-86,-1442,28,1940,1356
"chr11",119310418,"MCAM","ENST00000264036.6",1.94899536321484,1870,1842,1841,-99,-100,-1456,28,1940,1356
"chr11",119310433,"MCAM","ENST00000264036.6",1.94126738794436,1855,1827,1826,-114,-115,-1471,28,1940,1356
"chr11",119310465,"MCAM","ENST00000264036.6",1.92478104070067,1823,1795,1794,-146,-147,-1503,28,1940,1356
"chr11",119310762,"MCAM","ENST00000264036.6",1.92065945388975,1815,1787,1786,-154,-155,-1511,28,1940,1356
"chr11",119310778,"MCAM","ENST00000264036.6",1.9124162802679,1799,1771,1770,-170,-171,-1527,28,1940,1356
"chr11",119310790,"MCAM","ENST00000264036.6",1.90623390005152,1787,1759,1758,-182,-183,-1539,28,1940,1356
"chr11",119310865,"MCAM","ENST00000264036.6",1.86759402369912,1712,1684,1683,-257,-258,-1614,28,1940,1356
"chr11",119311091,"MCAM","ENST00000264036.6",1.84698608964451,1672,1644,1643,-297,-298,-1654,28,1940,1356
"chr11",119311102,"MCAM","ENST00000264036.6",1.8413189077795,1661,1633,1632,-308,-309,-1665,28,1940,1356
"chr11",119311111,"MCAM","ENST00000264036.6",1.83668212261721,1652,1624,1623,-317,-318,-1674,28,1940,1356
"chr11",119311123,"MCAM","ENST00000264036.6",1.83049974240082,1640,1612,1611,-329,-330,-1686,28,1940,1356
"chr11",119311138,"MCAM","ENST00000264036.6",1.82277176713035,1625,1597,1596,-344,-345,-1701,28,1940,1356
"chr11",119311147,"MCAM","ENST00000264036.6",1.81813498196806,1616,1588,1587,-353,-354,-1710,28,1940,1356
"chr11",119311163,"MCAM","ENST00000264036.6",1.80989180834621,1600,1572,1571,-369,-370,-1726,28,1940,1356
"chr11",119311174,"MCAM","ENST00000264036.6",1.8042246264812,1589,1561,1560,-380,-381,-1737,28,1940,1356
"chr11",119311177,"MCAM","ENST00000264036.6",1.8026790314271,1586,1558,1557,-383,-384,-1740,28,1940,1356
"chr11",119311178,"MCAM","ENST00000264036.6",1.80216383307573,1585,1557,1556,-384,-385,-1741,28,1940,1356
"chr11",119311301,"MCAM","ENST00000264036.6",1.78722308088614,1556,1528,1527,-413,-414,-1770,28,1940,1356
"chr11",119311310,"MCAM","ENST00000264036.6",1.78258629572385,1547,1519,1518,-422,-423,-1779,28,1940,1356
"chr11",119311321,"MCAM","ENST00000264036.6",1.77691911385884,1536,1508,1507,-433,-434,-1790,28,1940,1356
"chr11",119311344,"MCAM","ENST00000264036.6",1.76506955177743,1513,1485,1484,-456,-457,-1813,28,1940,1356
"chr11",119311357,"MCAM","ENST00000264036.6",1.75837197320969,1500,1472,1471,-469,-470,-1826,28,1940,1356
"chr11",119311396,"MCAM","ENST00000264036.6",1.73827923750644,1461,1433,1432,-508,-509,-1865,28,1940,1356
"chr11",119311404,"MCAM","ENST00000264036.6",1.73415765069552,1453,1425,1424,-516,-517,-1873,28,1940,1356
"chr11",119311405,"MCAM","ENST00000264036.6",1.73364245234415,1452,1424,1423,-517,-518,-1874,28,1940,1356
"chr11",119311410,"MCAM","ENST00000264036.6",1.73106646058733,1447,1419,1418,-522,-523,-1879,28,1940,1356
"chr11",119311418,"MCAM","ENST00000264036.6",1.7269448737764,1439,1411,1410,-530,-531,-1887,28,1940,1356
"chr11",119311537,"MCAM","ENST00000264036.6",1.72127769191139,1428,1400,1399,-541,-542,-1898,28,1940,1356
"chr11",119311556,"MCAM","ENST00000264036.6",1.71148892323545,1409,1381,1380,-560,-561,-1917,28,1940,1356
"chr11",119311572,"MCAM","ENST00000264036.6",1.7032457496136,1393,1365,1364,-576,-577,-1933,28,1940,1356
"chr11",119311578,"MCAM","ENST00000264036.6",1.70015455950541,1387,1359,1358,-582,-583,-1939,28,1940,1356
"chr11",119311601,"MCAM","ENST00000264036.6",1.68830499742401,1364,1336,1335,-605,-606,-1962,28,1940,1356
"chr11",119311622,"MCAM","ENST00000264036.6",1.67748583204534,1343,1315,1314,-626,-627,-1983,28,1940,1356
"chr11",119311627,"MCAM","ENST00000264036.6",1.67490984028851,1338,1310,1309,-631,-632,-1988,28,1940,1356
"chr11",119311631,"MCAM","ENST00000264036.6",1.67284904688305,1334,1306,1305,-635,-636,-1992,28,1940,1356
"chr11",119311856,"MCAM","ENST00000264036.6",1.63730036063885,1265,1237,1236,-704,-705,-2061,28,1940,1356
"chr11",119311890,"MCAM","ENST00000264036.6",1.61978361669243,1231,1203,1202,-738,-739,-2095,28,1940,1356
"chr11",119311915,"MCAM","ENST00000264036.6",1.60690365790829,1206,1178,1177,-763,-764,-2120,28,1940,1356
"chr11",119312068,"MCAM","ENST00000264036.6",1.58062854198867,1155,1127,1126,-814,-815,-2171,28,1940,1356
